check_id,query_name,kics_category,platform,cwe,rank,candidate_control,control_title,score,matched_on,DECISION,REVIEWER,NOTES
5d820574-4a60-4916-b049-0810b8629731,CDB Instance Internet Service Enabled,Insecure Configurations,Terraform,284,3,SA-4.5 (b),"System, Component, and Service Configurations",0.875,statement,,,
5d820574-4a60-4916-b049-0810b8629731,CDB Instance Internet Service Enabled,Insecure Configurations,Terraform,284,4,SA-4.5 (a),"System, Component, and Service Configurations",0.871,statement,,,
5d820574-4a60-4916-b049-0810b8629731,CDB Instance Internet Service Enabled,Insecure Configurations,Terraform,284,5,CM-8.6,Assessed Configurations and Approved Deviations,0.848,statement|objective|guidance,,,
18d6aa4b-7570-4d95-9c75-90363ef1abd9,CDB Instance Internet Using Default Intranet Port,Insecure Configurations,Terraform,668,1,SA-4.5 (b),"System, Component, and Service Configurations",1.0,statement,,,
18d6aa4b-7570-4d95-9c75-90363ef1abd9,CDB Instance Internet Using Default Intranet Port,Insecure Configurations,Terraform,668,2,SA-4.5,"System, Component, and Service Configurations",0.978,statement|objective|guidance,,,
18d6aa4b-7570-4d95-9c75-90363ef1abd9,CDB Instance Internet Using Default Intranet Port,Insecure Configurations,Terraform,668,3,SC-7.5,Deny by Default — Allow by Exception,0.926,statement|objective|guidance,,,
18d6aa4b-7570-4d95-9c75-90363ef1abd9,CDB Instance Internet Using Default Intranet Port,Insecure Configurations,Terraform,668,4,SC-41,Port and I/O Device Access,0.903,,,,
18d6aa4b-7570-4d95-9c75-90363ef1abd9,CDB Instance Internet Using Default Intranet Port,Insecure Configurations,Terraform,668,5,SC-19,Voice Over Internet Protocol,0.787,,,,
dbe058d7-b82e-430b-8426-992b2e4677e7,COS Node Image Not Used,Insecure Configurations,GoogleDeploymentManager,1188,1,CM-8.6,Assessed Configurations and Approved Deviations,1.0,statement|objective|guidance,,,
dbe058d7-b82e-430b-8426-992b2e4677e7,COS Node Image Not Used,Insecure Configurations,GoogleDeploymentManager,1188,2,CM-2.3,Retention of Previous Configurations,0.961,statement|guidance,,,
dbe058d7-b82e-430b-8426-992b2e4677e7,COS Node Image Not Used,Insecure Configurations,GoogleDeploymentManager,1188,3,CM-2.6,Development and Test Environments,0.872,guidance,,,
dbe058d7-b82e-430b-8426-992b2e4677e7,COS Node Image Not Used,Insecure Configurations,GoogleDeploymentManager,1188,4,CM-2,Baseline Configuration,0.79,guidance,,,
dbe058d7-b82e-430b-8426-992b2e4677e7,COS Node Image Not Used,Insecure Configurations,GoogleDeploymentManager,1188,5,SA-4.5,"System, Component, and Service Configurations",0.751,statement|objective|guidance,,,
8a893e46-e267-485a-8690-51f39951de58,COS Node Image Not Used,Insecure Configurations,Terraform,799,1,CM-8.6,Assessed Configurations and Approved Deviations,1.0,statement|objective|guidance,,,
8a893e46-e267-485a-8690-51f39951de58,COS Node Image Not Used,Insecure Configurations,Terraform,799,2,CM-2.3,Retention of Previous Configurations,0.961,statement|guidance,,,
8a893e46-e267-485a-8690-51f39951de58,COS Node Image Not Used,Insecure Configurations,Terraform,799,3,CM-2.6,Development and Test Environments,0.872,guidance,,,
8a893e46-e267-485a-8690-51f39951de58,COS Node Image Not Used,Insecure Configurations,Terraform,799,4,CM-2,Baseline Configuration,0.79,guidance,,,
8a893e46-e267-485a-8690-51f39951de58,COS Node Image Not Used,Insecure Configurations,Terraform,799,5,SA-4.5,"System, Component, and Service Configurations",0.751,statement|objective|guidance,,,
be41f891-96b1-4b9d-b74f-b922a918c778,COS Node Image Not Used,Insecure Configurations,Ansible,1021,1,CM-8.6,Assessed Configurations and Approved Deviations,1.0,statement|objective|guidance,,,
be41f891-96b1-4b9d-b74f-b922a918c778,COS Node Image Not Used,Insecure Configurations,Ansible,1021,2,CM-2.3,Retention of Previous Configurations,0.961,statement|guidance,,,
be41f891-96b1-4b9d-b74f-b922a918c778,COS Node Image Not Used,Insecure Configurations,Ansible,1021,3,CM-2.6,Development and Test Environments,0.872,guidance,,,
be41f891-96b1-4b9d-b74f-b922a918c778,COS Node Image Not Used,Insecure Configurations,Ansible,1021,4,CM-2,Baseline Configuration,0.79,guidance,,,
be41f891-96b1-4b9d-b74f-b922a918c778,COS Node Image Not Used,Insecure Configurations,Ansible,1021,5,SA-4.5,"System, Component, and Service Configurations",0.751,statement|objective|guidance,,,
81ce9394-013d-4731-8fcc-9d229b474073,CS Kubernetes Node Pool Auto Repair Disabled,Insecure Configurations,Terraform,693,1,SC-25,Thin Nodes,1.0,guidance,,,
81ce9394-013d-4731-8fcc-9d229b474073,CS Kubernetes Node Pool Auto Repair Disabled,Insecure Configurations,Terraform,693,2,SC-24,Fail in Known State,0.991,guidance,,,
81ce9394-013d-4731-8fcc-9d229b474073,CS Kubernetes Node Pool Auto Repair Disabled,Insecure Configurations,Terraform,693,3,SI-14,Non-persistence,0.851,statement|objective|guidance,,,
81ce9394-013d-4731-8fcc-9d229b474073,CS Kubernetes Node Pool Auto Repair Disabled,Insecure Configurations,Terraform,693,4,SC-15.3,Disabling and Removal in Secure Work Areas,0.839,objective|guidance,,,
81ce9394-013d-4731-8fcc-9d229b474073,CS Kubernetes Node Pool Auto Repair Disabled,Insecure Configurations,Terraform,693,5,CM-7.1,Periodic Review,0.761,objective|guidance,,,
874d68a3-bfbe-4a4b-aaa0-9e74d7da634b,Certificate RSA Key Bytes Lower Than 256,Insecure Configurations,Terraform,295,1,SC-17,Public Key Infrastructure Certificates,1.0,statement|objective|guidance,,,
874d68a3-bfbe-4a4b-aaa0-9e74d7da634b,Certificate RSA Key Bytes Lower Than 256,Insecure Configurations,Terraform,295,2,SC-3.5,Layered Structures,0.905,statement|objective,,,
874d68a3-bfbe-4a4b-aaa0-9e74d7da634b,Certificate RSA Key Bytes Lower Than 256,Insecure Configurations,Terraform,295,3,SC-23.5,Allowed Certificate Authorities,0.899,statement|objective|guidance,,,
874d68a3-bfbe-4a4b-aaa0-9e74d7da634b,Certificate RSA Key Bytes Lower Than 256,Insecure Configurations,Terraform,295,4,SC-17 b,Public Key Infrastructure Certificates,0.876,statement,,,
874d68a3-bfbe-4a4b-aaa0-9e74d7da634b,Certificate RSA Key Bytes Lower Than 256,Insecure Configurations,Terraform,295,5,SA-4.6,Use of Information Assurance Products,0.666,statement|objective|guidance,,,
d5ec2080-340a-4259-b885-f833c4ea6a31,Certificate RSA Key Bytes Lower Than 256,Insecure Configurations,Ansible,295,1,SC-17,Public Key Infrastructure Certificates,1.0,statement|objective|guidance,,,
d5ec2080-340a-4259-b885-f833c4ea6a31,Certificate RSA Key Bytes Lower Than 256,Insecure Configurations,Ansible,295,2,SC-3.5,Layered Structures,0.905,statement|objective,,,
d5ec2080-340a-4259-b885-f833c4ea6a31,Certificate RSA Key Bytes Lower Than 256,Insecure Configurations,Ansible,295,3,SC-23.5,Allowed Certificate Authorities,0.899,statement|objective|guidance,,,
d5ec2080-340a-4259-b885-f833c4ea6a31,Certificate RSA Key Bytes Lower Than 256,Insecure Configurations,Ansible,295,4,SC-17 b,Public Key Infrastructure Certificates,0.876,statement,,,
d5ec2080-340a-4259-b885-f833c4ea6a31,Certificate RSA Key Bytes Lower Than 256,Insecure Configurations,Ansible,295,5,SA-4.6,Use of Information Assurance Products,0.666,statement|objective|guidance,,,
dd690686-2bf9-4012-a821-f61912dd77be,Client Certificate Disabled,Insecure Configurations,GoogleDeploymentManager,1188,1,SC-23.5,Allowed Certificate Authorities,1.0,guidance,,,
dd690686-2bf9-4012-a821-f61912dd77be,Client Certificate Disabled,Insecure Configurations,GoogleDeploymentManager,1188,2,SC-17,Public Key Infrastructure Certificates,0.959,statement|objective|guidance,,,
dd690686-2bf9-4012-a821-f61912dd77be,Client Certificate Disabled,Insecure Configurations,GoogleDeploymentManager,1188,3,AC-2.1,Automated System Account Management,0.884,guidance,,,
dd690686-2bf9-4012-a821-f61912dd77be,Client Certificate Disabled,Insecure Configurations,GoogleDeploymentManager,1188,4,AC-16.1,Dynamic Attribute Association,0.881,statement|objective,,,
dd690686-2bf9-4012-a821-f61912dd77be,Client Certificate Disabled,Insecure Configurations,GoogleDeploymentManager,1188,5,CM-8.6,Assessed Configurations and Approved Deviations,0.804,statement|objective|guidance,,,
20180133-a0d0-4745-bfe0-94049fbb12a9,Client Certificate Disabled,Insecure Configurations,Ansible,295,1,SC-23.5,Allowed Certificate Authorities,1.0,guidance,,,
20180133-a0d0-4745-bfe0-94049fbb12a9,Client Certificate Disabled,Insecure Configurations,Ansible,295,2,SC-17,Public Key Infrastructure Certificates,0.959,statement|objective|guidance,,,
20180133-a0d0-4745-bfe0-94049fbb12a9,Client Certificate Disabled,Insecure Configurations,Ansible,295,3,AC-2.1,Automated System Account Management,0.884,guidance,,,
20180133-a0d0-4745-bfe0-94049fbb12a9,Client Certificate Disabled,Insecure Configurations,Ansible,295,4,AC-16.1,Dynamic Attribute Association,0.881,statement|objective,,,
20180133-a0d0-4745-bfe0-94049fbb12a9,Client Certificate Disabled,Insecure Configurations,Ansible,295,5,CM-8.6,Assessed Configurations and Approved Deviations,0.804,statement|objective|guidance,,,
313d6deb-3b67-4948-b41d-35b699c2492e,Cloud DNS Without DNSSEC,Insecure Configurations,GoogleDeploymentManager,353,1,SC-21,Secure Name/Address Resolution Service (Recursive or Caching Resolver),1.0,guidance,,,
313d6deb-3b67-4948-b41d-35b699c2492e,Cloud DNS Without DNSSEC,Insecure Configurations,GoogleDeploymentManager,353,2,SC-20,Secure Name/Address Resolution Service (Authoritative Source),0.994,guidance,,,
313d6deb-3b67-4948-b41d-35b699c2492e,Cloud DNS Without DNSSEC,Insecure Configurations,GoogleDeploymentManager,353,3,CM-8.6,Assessed Configurations and Approved Deviations,0.827,statement|objective|guidance,,,
313d6deb-3b67-4948-b41d-35b699c2492e,Cloud DNS Without DNSSEC,Insecure Configurations,GoogleDeploymentManager,353,4,CM-2.3,Retention of Previous Configurations,0.795,statement|guidance,,,
313d6deb-3b67-4948-b41d-35b699c2492e,Cloud DNS Without DNSSEC,Insecure Configurations,GoogleDeploymentManager,353,5,SC-22,Architecture and Provisioning for Name/Address Resolution Service,0.756,guidance,,,
5ef61c88-bbb4-4725-b1df-55d23c9676bb,Cloud DNS Without DNSSEC,Insecure Configurations,Terraform,350,1,SC-21,Secure Name/Address Resolution Service (Recursive or Caching Resolver),1.0,guidance,,,
5ef61c88-bbb4-4725-b1df-55d23c9676bb,Cloud DNS Without DNSSEC,Insecure Configurations,Terraform,350,2,SC-20,Secure Name/Address Resolution Service (Authoritative Source),0.994,guidance,,,
5ef61c88-bbb4-4725-b1df-55d23c9676bb,Cloud DNS Without DNSSEC,Insecure Configurations,Terraform,350,3,CM-8.6,Assessed Configurations and Approved Deviations,0.827,statement|objective|guidance,,,
5ef61c88-bbb4-4725-b1df-55d23c9676bb,Cloud DNS Without DNSSEC,Insecure Configurations,Terraform,350,4,CM-2.3,Retention of Previous Configurations,0.795,statement|guidance,,,
5ef61c88-bbb4-4725-b1df-55d23c9676bb,Cloud DNS Without DNSSEC,Insecure Configurations,Terraform,350,5,SC-22,Architecture and Provisioning for Name/Address Resolution Service,0.756,guidance,,,
80b15fb1-6207-40f4-a803-6915ae619a03,Cloud DNS Without DNSSEC,Insecure Configurations,Ansible,350,1,SC-21,Secure Name/Address Resolution Service (Recursive or Caching Resolver),1.0,guidance,,,
80b15fb1-6207-40f4-a803-6915ae619a03,Cloud DNS Without DNSSEC,Insecure Configurations,Ansible,350,2,SC-20,Secure Name/Address Resolution Service (Authoritative Source),0.994,guidance,,,
80b15fb1-6207-40f4-a803-6915ae619a03,Cloud DNS Without DNSSEC,Insecure Configurations,Ansible,350,3,CM-8.6,Assessed Configurations and Approved Deviations,0.827,statement|objective|guidance,,,
80b15fb1-6207-40f4-a803-6915ae619a03,Cloud DNS Without DNSSEC,Insecure Configurations,Ansible,350,4,CM-2.3,Retention of Previous Configurations,0.795,statement|guidance,,,
80b15fb1-6207-40f4-a803-6915ae619a03,Cloud DNS Without DNSSEC,Insecure Configurations,Ansible,350,5,SC-22,Architecture and Provisioning for Name/Address Resolution Service,0.756,guidance,,,
6d34aff3-fdd2-460c-8190-756a3b4969e8,Cloud SQL Instance With Contained Database Authentication On,Insecure Configurations,Ansible,284,1,CM-8.6,Assessed Configurations and Approved Deviations,1.0,statement|objective|guidance,,,
6d34aff3-fdd2-460c-8190-756a3b4969e8,Cloud SQL Instance With Contained Database Authentication On,Insecure Configurations,Ansible,284,2,CM-2.3,Retention of Previous Configurations,0.961,statement|guidance,,,
6d34aff3-fdd2-460c-8190-756a3b4969e8,Cloud SQL Instance With Contained Database Authentication On,Insecure Configurations,Ansible,284,3,CM-2.6,Development and Test Environments,0.872,guidance,,,
6d34aff3-fdd2-460c-8190-756a3b4969e8,Cloud SQL Instance With Contained Database Authentication On,Insecure Configurations,Ansible,284,4,SI-15,Information Output Filtering,0.817,guidance,,,
6d34aff3-fdd2-460c-8190-756a3b4969e8,Cloud SQL Instance With Contained Database Authentication On,Insecure Configurations,Ansible,284,5,SC-12.6,Physical Control of Keys,0.795,guidance,,,
9e0c33ed-97f3-4ed6-8be9-bcbf3f65439f,Cloud SQL Instance With Cross DB Ownership Chaining On,Insecure Configurations,Ansible,284,1,SC-46,Cross Domain Policy Enforcement,1.0,,,,
9e0c33ed-97f3-4ed6-8be9-bcbf3f65439f,Cloud SQL Instance With Cross DB Ownership Chaining On,Insecure Configurations,Ansible,284,2,CM-8.6,Assessed Configurations and Approved Deviations,0.763,statement|objective|guidance,,,
9e0c33ed-97f3-4ed6-8be9-bcbf3f65439f,Cloud SQL Instance With Cross DB Ownership Chaining On,Insecure Configurations,Ansible,284,3,CM-2.3,Retention of Previous Configurations,0.733,statement|guidance,,,
9e0c33ed-97f3-4ed6-8be9-bcbf3f65439f,Cloud SQL Instance With Cross DB Ownership Chaining On,Insecure Configurations,Ansible,284,4,CM-2.6,Development and Test Environments,0.666,guidance,,,
9e0c33ed-97f3-4ed6-8be9-bcbf3f65439f,Cloud SQL Instance With Cross DB Ownership Chaining On,Insecure Configurations,Ansible,284,5,SA-4.12 (a),Data Ownership,0.646,statement,,,
dc17ee4b-ddf2-4e23-96e8-7a36abad1303,CloudFront Without Minimum Protocol TLS 1.2,Insecure Configurations,CloudFormation,311,1,SC-8.1,Cryptographic Protection,1.0,statement|objective|guidance,,,
dc17ee4b-ddf2-4e23-96e8-7a36abad1303,CloudFront Without Minimum Protocol TLS 1.2,Insecure Configurations,CloudFormation,311,2,SC-9,Transmission Confidentiality,0.663,,,,
dc17ee4b-ddf2-4e23-96e8-7a36abad1303,CloudFront Without Minimum Protocol TLS 1.2,Insecure Configurations,CloudFormation,311,3,SC-8,Transmission Confidentiality and Integrity,0.66,guidance,,,
dc17ee4b-ddf2-4e23-96e8-7a36abad1303,CloudFront Without Minimum Protocol TLS 1.2,Insecure Configurations,CloudFormation,311,4,SC-23.5,Allowed Certificate Authorities,0.645,guidance,,,
dc17ee4b-ddf2-4e23-96e8-7a36abad1303,CloudFront Without Minimum Protocol TLS 1.2,Insecure Configurations,CloudFormation,311,5,AC-17.2,Protection of Confidentiality and Integrity Using Encryption,0.615,statement|objective|guidance,,,
00e5e55e-c2ff-46b3-a757-a7a1cd802456,CloudFront Without Minimum Protocol TLS 1.2,Insecure Configurations,Terraform,326,1,SC-8.1,Cryptographic Protection,1.0,statement|objective|guidance,,,
00e5e55e-c2ff-46b3-a757-a7a1cd802456,CloudFront Without Minimum Protocol TLS 1.2,Insecure Configurations,Terraform,326,2,SC-9,Transmission Confidentiality,0.663,,,,
00e5e55e-c2ff-46b3-a757-a7a1cd802456,CloudFront Without Minimum Protocol TLS 1.2,Insecure Configurations,Terraform,326,3,SC-8,Transmission Confidentiality and Integrity,0.66,guidance,,,
00e5e55e-c2ff-46b3-a757-a7a1cd802456,CloudFront Without Minimum Protocol TLS 1.2,Insecure Configurations,Terraform,326,4,SC-23.5,Allowed Certificate Authorities,0.645,guidance,,,
00e5e55e-c2ff-46b3-a757-a7a1cd802456,CloudFront Without Minimum Protocol TLS 1.2,Insecure Configurations,Terraform,326,5,AC-17.2,Protection of Confidentiality and Integrity Using Encryption,0.615,statement|objective|guidance,,,
d0c13053-d2c8-44a6-95da-d592996e9e67,CloudFront Without Minimum Protocol TLS 1.2,Insecure Configurations,Ansible,326,1,SC-8.1,Cryptographic Protection,1.0,statement|objective|guidance,,,
d0c13053-d2c8-44a6-95da-d592996e9e67,CloudFront Without Minimum Protocol TLS 1.2,Insecure Configurations,Ansible,326,2,SC-9,Transmission Confidentiality,0.663,,,,
d0c13053-d2c8-44a6-95da-d592996e9e67,CloudFront Without Minimum Protocol TLS 1.2,Insecure Configurations,Ansible,326,3,SC-8,Transmission Confidentiality and Integrity,0.66,guidance,,,
d0c13053-d2c8-44a6-95da-d592996e9e67,CloudFront Without Minimum Protocol TLS 1.2,Insecure Configurations,Ansible,326,4,SC-23.5,Allowed Certificate Authorities,0.645,guidance,,,
d0c13053-d2c8-44a6-95da-d592996e9e67,CloudFront Without Minimum Protocol TLS 1.2,Insecure Configurations,Ansible,326,5,AC-17.2,Protection of Confidentiality and Integrity Using Encryption,0.615,statement|objective|guidance,,,
255b0fcc-9f82-41fe-9229-01b163e3376b,CloudFront Without Minimum Protocol TLS 1.2,Insecure Configurations,Crossplane,326,1,SC-8.1,Cryptographic Protection,1.0,statement|objective|guidance,,,
255b0fcc-9f82-41fe-9229-01b163e3376b,CloudFront Without Minimum Protocol TLS 1.2,Insecure Configurations,Crossplane,326,2,SC-9,Transmission Confidentiality,0.663,,,,
255b0fcc-9f82-41fe-9229-01b163e3376b,CloudFront Without Minimum Protocol TLS 1.2,Insecure Configurations,Crossplane,326,3,SC-8,Transmission Confidentiality and Integrity,0.66,guidance,,,
255b0fcc-9f82-41fe-9229-01b163e3376b,CloudFront Without Minimum Protocol TLS 1.2,Insecure Configurations,Crossplane,326,4,SC-23.5,Allowed Certificate Authorities,0.645,guidance,,,
255b0fcc-9f82-41fe-9229-01b163e3376b,CloudFront Without Minimum Protocol TLS 1.2,Insecure Configurations,Crossplane,326,5,AC-17.2,Protection of Confidentiality and Integrity Using Encryption,0.615,statement|objective|guidance,,,
9127f0d9-2310-42e7-866f-5fd9d20dcbad,Cluster Allows Unsafe Sysctls,Insecure Configurations,Kubernetes,732,1,SC-6,Resource Availability,1.0,statement|objective|guidance,,,
9127f0d9-2310-42e7-866f-5fd9d20dcbad,Cluster Allows Unsafe Sysctls,Insecure Configurations,Kubernetes,732,2,SC-5.3,Detection and Monitoring,0.937,statement|objective|guidance,,,
9127f0d9-2310-42e7-866f-5fd9d20dcbad,Cluster Allows Unsafe Sysctls,Insecure Configurations,Kubernetes,732,3,SC-44,Detonation Chambers,0.657,guidance,,,
9127f0d9-2310-42e7-866f-5fd9d20dcbad,Cluster Allows Unsafe Sysctls,Insecure Configurations,Kubernetes,732,4,SA-8.5,Efficiently Mediated Access,0.635,guidance,,,
9127f0d9-2310-42e7-866f-5fd9d20dcbad,Cluster Allows Unsafe Sysctls,Insecure Configurations,Kubernetes,732,5,SI-16,Memory Protection,0.58,statement|objective|guidance,,,
a9174d31-d526-4ad9-ace4-ce7ddbf52e03,Cluster Allows Unsafe Sysctls,Insecure Configurations,Terraform,732,1,SC-6,Resource Availability,1.0,statement|objective|guidance,,,
a9174d31-d526-4ad9-ace4-ce7ddbf52e03,Cluster Allows Unsafe Sysctls,Insecure Configurations,Terraform,732,2,SC-5.3,Detection and Monitoring,0.937,statement|objective|guidance,,,
a9174d31-d526-4ad9-ace4-ce7ddbf52e03,Cluster Allows Unsafe Sysctls,Insecure Configurations,Terraform,732,3,SC-44,Detonation Chambers,0.657,guidance,,,
a9174d31-d526-4ad9-ace4-ce7ddbf52e03,Cluster Allows Unsafe Sysctls,Insecure Configurations,Terraform,732,4,SA-8.5,Efficiently Mediated Access,0.635,guidance,,,
a9174d31-d526-4ad9-ace4-ce7ddbf52e03,Cluster Allows Unsafe Sysctls,Insecure Configurations,Terraform,732,5,SI-16,Memory Protection,0.58,statement|objective|guidance,,,
8810968b-4b15-421d-918b-d91eb4bb8d1d,Cluster Labels Disabled,Insecure Configurations,GoogleDeploymentManager,1188,1,SC-42.5,Collection Minimization,1.0,statement|objective|guidance,,,
8810968b-4b15-421d-918b-d91eb4bb8d1d,Cluster Labels Disabled,Insecure Configurations,GoogleDeploymentManager,1188,2,SC-7.19,Block Communication from Non-organizationally Configured Hosts,0.844,statement|objective|guidance,,,
8810968b-4b15-421d-918b-d91eb4bb8d1d,Cluster Labels Disabled,Insecure Configurations,GoogleDeploymentManager,1188,3,CM-8.6,Assessed Configurations and Approved Deviations,0.734,statement|objective|guidance,,,
8810968b-4b15-421d-918b-d91eb4bb8d1d,Cluster Labels Disabled,Insecure Configurations,GoogleDeploymentManager,1188,4,CM-7.1,Periodic Review,0.718,objective,,,
8810968b-4b15-421d-918b-d91eb4bb8d1d,Cluster Labels Disabled,Insecure Configurations,GoogleDeploymentManager,1188,5,CM-2.3,Retention of Previous Configurations,0.706,statement|guidance,,,
65c1bc7a-4835-4ac4-a2b6-13d310b0648d,Cluster Labels Disabled,Insecure Configurations,Terraform,710,1,SC-42.5,Collection Minimization,1.0,statement|objective|guidance,,,
65c1bc7a-4835-4ac4-a2b6-13d310b0648d,Cluster Labels Disabled,Insecure Configurations,Terraform,710,2,SC-7.19,Block Communication from Non-organizationally Configured Hosts,0.844,statement|objective|guidance,,,
65c1bc7a-4835-4ac4-a2b6-13d310b0648d,Cluster Labels Disabled,Insecure Configurations,Terraform,710,3,CM-8.6,Assessed Configurations and Approved Deviations,0.734,statement|objective|guidance,,,
65c1bc7a-4835-4ac4-a2b6-13d310b0648d,Cluster Labels Disabled,Insecure Configurations,Terraform,710,4,CM-7.1,Periodic Review,0.718,objective,,,
65c1bc7a-4835-4ac4-a2b6-13d310b0648d,Cluster Labels Disabled,Insecure Configurations,Terraform,710,5,CM-2.3,Retention of Previous Configurations,0.706,statement|guidance,,,
fbe9b2d0-a2b7-47a1-a534-03775f3013f7,Cluster Labels Disabled,Insecure Configurations,Ansible,710,1,SC-42.5,Collection Minimization,1.0,statement|objective|guidance,,,
fbe9b2d0-a2b7-47a1-a534-03775f3013f7,Cluster Labels Disabled,Insecure Configurations,Ansible,710,2,SC-7.19,Block Communication from Non-organizationally Configured Hosts,0.844,statement|objective|guidance,,,
fbe9b2d0-a2b7-47a1-a534-03775f3013f7,Cluster Labels Disabled,Insecure Configurations,Ansible,710,3,CM-8.6,Assessed Configurations and Approved Deviations,0.734,statement|objective|guidance,,,
fbe9b2d0-a2b7-47a1-a534-03775f3013f7,Cluster Labels Disabled,Insecure Configurations,Ansible,710,4,CM-7.1,Periodic Review,0.718,objective,,,
fbe9b2d0-a2b7-47a1-a534-03775f3013f7,Cluster Labels Disabled,Insecure Configurations,Ansible,710,5,CM-2.3,Retention of Previous Configurations,0.706,statement|guidance,,,
7ef7d141-9fbb-4679-a977-fd0883436906,Cluster Master Authentication Disabled,Insecure Configurations,GoogleDeploymentManager,1188,1,IA-5.18 (b),Password Managers,1.0,,,,
7ef7d141-9fbb-4679-a977-fd0883436906,Cluster Master Authentication Disabled,Insecure Configurations,GoogleDeploymentManager,1188,2,IA-5.18 (a),Password Managers,0.996,,,,
7ef7d141-9fbb-4679-a977-fd0883436906,Cluster Master Authentication Disabled,Insecure Configurations,GoogleDeploymentManager,1188,3,IA-5.10,Dynamic Credential Binding,0.987,guidance,,,
7ef7d141-9fbb-4679-a977-fd0883436906,Cluster Master Authentication Disabled,Insecure Configurations,GoogleDeploymentManager,1188,4,IA-5.4,Automated Support for Password Strength Determination,0.965,,,,
7ef7d141-9fbb-4679-a977-fd0883436906,Cluster Master Authentication Disabled,Insecure Configurations,GoogleDeploymentManager,1188,5,IA-5.1 (e),Password-based Authentication,0.925,statement,,,
9df7f78f-ebe3-432e-ac3b-b67189c15518,Cluster Master Authentication Disabled,Insecure Configurations,Ansible,284,1,IA-5.18 (b),Password Managers,1.0,,,,
9df7f78f-ebe3-432e-ac3b-b67189c15518,Cluster Master Authentication Disabled,Insecure Configurations,Ansible,284,2,IA-5.18 (a),Password Managers,0.996,,,,
9df7f78f-ebe3-432e-ac3b-b67189c15518,Cluster Master Authentication Disabled,Insecure Configurations,Ansible,284,3,IA-5.10,Dynamic Credential Binding,0.987,guidance,,,
9df7f78f-ebe3-432e-ac3b-b67189c15518,Cluster Master Authentication Disabled,Insecure Configurations,Ansible,284,4,IA-5.4,Automated Support for Password Strength Determination,0.965,,,,
9df7f78f-ebe3-432e-ac3b-b67189c15518,Cluster Master Authentication Disabled,Insecure Configurations,Ansible,284,5,IA-5.1 (e),Password-based Authentication,0.925,statement,,,
2e8d4922-8362-4606-8c14-aa10466a1ce3,Communication Over HTTP,Insecure Configurations,Ansible,319,1,SI-19.4,"Removal, Masking, Encryption, Hashing, or Replacement of Direct Identifiers",1.0,statement|objective|guidance,,,
2e8d4922-8362-4606-8c14-aa10466a1ce3,Communication Over HTTP,Insecure Configurations,Ansible,319,2,AC-17.2,Protection of Confidentiality and Integrity Using Encryption,0.801,statement|objective|guidance,,,
2e8d4922-8362-4606-8c14-aa10466a1ce3,Communication Over HTTP,Insecure Configurations,Ansible,319,3,SC-8.1,Cryptographic Protection,0.755,statement|objective|guidance,,,
2e8d4922-8362-4606-8c14-aa10466a1ce3,Communication Over HTTP,Insecure Configurations,Ansible,319,4,AC-18.1,Authentication and Encryption,0.742,statement|objective|guidance,,,
2e8d4922-8362-4606-8c14-aa10466a1ce3,Communication Over HTTP,Insecure Configurations,Ansible,319,5,SC-7.21,Isolation of System Components,0.731,statement|objective|guidance,,,
d7dc9350-74bc-485b-8c85-fed22d276c43,Communication Over HTTP In Defaults,Insecure Configurations,Ansible,319,1,SI-19.4,"Removal, Masking, Encryption, Hashing, or Replacement of Direct Identifiers",1.0,statement|objective|guidance,,,
d7dc9350-74bc-485b-8c85-fed22d276c43,Communication Over HTTP In Defaults,Insecure Configurations,Ansible,319,2,AC-17.2,Protection of Confidentiality and Integrity Using Encryption,0.801,statement|objective|guidance,,,
d7dc9350-74bc-485b-8c85-fed22d276c43,Communication Over HTTP In Defaults,Insecure Configurations,Ansible,319,3,SC-8.1,Cryptographic Protection,0.755,statement|objective|guidance,,,
d7dc9350-74bc-485b-8c85-fed22d276c43,Communication Over HTTP In Defaults,Insecure Configurations,Ansible,319,4,AC-18.1,Authentication and Encryption,0.742,statement|objective|guidance,,,
d7dc9350-74bc-485b-8c85-fed22d276c43,Communication Over HTTP In Defaults,Insecure Configurations,Ansible,319,5,SC-7.21,Isolation of System Components,0.731,statement|objective|guidance,,,
587d5d82-70cf-449b-9817-f60f9bccb88c,Container Host Pid Is True,Insecure Configurations,Terraform,250,1,SC-42.5,Collection Minimization,1.0,statement|objective|guidance,,,
587d5d82-70cf-449b-9817-f60f9bccb88c,Container Host Pid Is True,Insecure Configurations,Terraform,250,2,SC-20,Secure Name/Address Resolution Service (Authoritative Source),0.958,statement|objective|guidance,,,
587d5d82-70cf-449b-9817-f60f9bccb88c,Container Host Pid Is True,Insecure Configurations,Terraform,250,3,SI-12.2,"Minimize Personally Identifiable Information in Testing, Training, and Research",0.808,statement|objective|guidance,,,
587d5d82-70cf-449b-9817-f60f9bccb88c,Container Host Pid Is True,Insecure Configurations,Terraform,250,4,CM-8.6,Assessed Configurations and Approved Deviations,0.768,statement|objective|guidance,,,
587d5d82-70cf-449b-9817-f60f9bccb88c,Container Host Pid Is True,Insecure Configurations,Terraform,250,5,CP-9.3,Separate Storage for Critical Information,0.742,statement|objective|guidance,,,
dd29336b-fe57-445b-a26e-e6aa867ae609,Container Is Privileged,Insecure Configurations,Kubernetes,269,1,SC-7.15,Networked Privileged Accesses,1.0,statement|objective|guidance,,,
